Temperature_C,pH,Turbidity_NTU,Rainfall_mm,Water_Safe
33.437484700462335,8.007067011987324,484.3001285182462,70.14236309034203,0
16.76985004103839,7.386886683001822,302.21496307912815,153.43765778622537,0
18.919657248382904,7.235296624753525,39.41275406541817,80.38618272184843,1
15.90454577821076,7.952920401452863,38.71622331317942,95.97512406078177,1
21.506606615265287,7.636295608220717,475.7601872019374,125.50109264367401,0
22.77354579378964,6.186819317645657,149.34810436335948,174.73542283726775,0
20.426980635477918,7.5375079463109955,46.94142605515524,196.81669383985903,1
31.57475018303859,8.41921085169852,299.92324898804037,153.65468277290364,0
22.135066533871786,7.377719632790875,312.2007403668428,83.55335643346675,0
20.618690193747614,6.155869732662805,324.6039052392254,84.27140045541404,0
25.853921663164968,8.3588345981521,134.43361190091312,147.5164603177783,0
17.818484499495252,6.604091346407923,8.540231423023041,47.755429153660465,1
31.043939615080795,6.775862504664117,482.54266935778145,22.094822626278933,0
16.491012873595416,6.494119060296888,126.19562979986014,70.92443152815531,0
34.73773873201034,6.990645194614492,338.3371177382212,57.44779833081635,0
30.444895385933147,8.270254517065904,353.6083050694761,59.261624091198016,0
18.974313630683447,7.558157578511812,305.39370112266334,46.721550209981984,0
15.110442342472048,6.614643822452138,157.14078971261046,8.418637927272377,0
31.309228569096682,8.633490234456122,136.27703062826882,3.574786946682762,0
29.137146876952343,8.638745564854588,299.2364730686489,197.5444779472063,0
29.580143360819747,8.61173527513802,433.18172117223406,85.55462674717246,0
30.425406933718914,6.716388634144618,473.4201307327744,76.86532943193633,0
16.480893034681806,7.3537180325429645,53.84699639747506,135.92945653861398,0
22.169314570885454,8.954968968422625,78.2594776862622,43.65077757301283,0
17.317381190502594,8.31603742892997,472.42339313275676,189.99223679004507,0
32.26206851751187,6.081502263676679,368.5310789390615,157.2690028831104,0
27.46596253655116,6.195613773781476,441.61391859005676,17.8822004624519,0
21.617960497052984,7.391794130436998,102.11368443353624,83.51615515698568,0
16.27116700572047,8.72766061758468,294.2053496835915,175.82366151243295,0
21.219646434313244,7.616105393858143,350.8686576143194,188.94640445828205,0
21.503666440534943,7.493437524102871,340.37583083803935,93.48030224997395,0
29.59212356676128,6.316421099869892,204.66769374248236,122.68227784214154,0
27.751149427104263,7.970340314172882,8.68205095396293,33.40678921841504,1
32.744254851526534,8.466309481800677,291.8801023453273,198.2337252273953,0
24.444298503238986,7.141260022522687,127.29766805062476,46.33434027668868,0
17.391884918766035,8.326835552775982,225.67686882530228,188.54635482702514,0
29.2648957444599,8.893429961702434,478.83292652682485,129.9293297984737,0
30.21570097233795,6.611299377383068,200.11862350357492,121.54735897577183,0
26.225543951389923,7.569988893584224,420.0610017255489,102.53770220330172,0
30.41934359909122,6.861413874253727,95.08176226887632,46.13396234355174,0
24.875911927287817,8.378563257101519,336.5577885144894,35.305606401101656,0
25.45465658763988,7.732780097643472,488.5264702650328,44.09724181403507,0
23.550820367170992,7.903747252650911,51.84465733559546,37.287652428850905,0
15.508382534881903,8.393742478847681,5.151651171368814,155.91689471335067,1
17.157828539866088,7.187911417987364,217.35781352367457,70.02505183334603,0
15.628583713734685,8.745270205221129,47.220116042632235,11.568535312679273,0
27.72820822527561,7.59908660173842,374.44379048843945,193.82052602816228,0
21.287119621526536,6.473864468506044,457.3597832604309,176.75717699268515,0
25.171413823294056,8.087697354506407,217.57646538167066,185.55045663904258,0
33.15132947852186,8.379784051314763,130.09710943556505,198.98156452928706,0
19.9858445829775,6.95028503120258,217.76725618429828,34.77904984389746,0
23.207658460712594,8.571537770996258,362.0004611071505,79.24840378053175,0
30.111022770860973,8.7184297642973,5.518026628605118,151.64769514081826,0
19.57596330983245,6.830713462133427,295.1375407528639,139.20412361075844,0
16.53959819657586,8.950564418145666,307.03255075880213,30.779181267971012,0
20.79502905827536,6.422134584146275,319.2064352010718,163.16662499812355,0
18.22442574508009,6.60604700520747,121.76901791045773,44.888114367332136,0
33.59395304685146,6.552674517714078,357.31230896568525,44.76352296452462,0
31.16240759128834,8.68196913002361,46.60435167955643,107.39488457868272,0
27.66807513020847,7.962877656974886,100.43589789693361,118.58798696834063,0
32.429211803754356,6.456312849666818,438.8575532805865,116.01724156756224,0
31.07344153798229,7.320970255105047,369.6228522125566,18.297367479550974,0
18.731401177720716,7.845894075209406,7.859031451661281,175.49217252607608,1
32.85117996979956,6.250392254968149,124.93975392453031,53.12000851774121,0
25.786844838313016,8.647249105222016,107.98883501358911,25.902984256560835,0
31.14880310328125,8.410810606324606,136.1323576904493,177.74961597379544,0
32.92182599846986,7.515620320729915,124.53232536966331,191.13029964595069,0
21.360069499437277,8.901379845777512,32.200621575680024,172.42552345309014,0
17.201038490553536,7.253282937825299,230.01131778181335,161.90321494497562,0
19.558703250838832,8.952330957109494,366.6340039182964,131.04839612780435,0
23.542155772525128,8.003759996410881,303.75913063400077,110.17147412182786,0
31.36029531844986,7.904013819761825,336.7629626304418,17.39735198228203,0
32.21461166512687,6.497864685887355,41.49344008958334,81.69064261413975,0
15.139042610623815,8.645783274913931,475.7938643782168,74.5377034024628,0
25.214946051551316,7.282469063761845,419.40742508766937,51.95075675206524,0
23.348220062975578,6.486700217347438,402.7400689293357,144.684022737717,0
19.442156209414605,6.037822559927277,411.668918715842,99.17514701575416,0
17.397307346673657,7.679267050915148,466.4225435582479,16.209243181529587,0
21.75230342807256,7.582198866368029,272.58272909073514,44.036640389962265,0
33.858194078250385,8.158060867107476,100.94072691594532,136.65175273191917,0
21.464058640415104,8.670774159053407,308.77502031841806,15.226171898060038,0
25.37581243486732,6.238219753929089,371.6978653403016,170.24138280975373,0
29.060379177903556,8.194489471021086,369.22077928365866,99.02930540279486,0
22.27259204758588,6.562235832292747,261.2030630592732,96.1173154653296,0
34.435641654419214,8.574531159471492,35.16090094745545,118.48155693190353,0
34.24894589884222,8.457190541584968,186.1853562766338,164.93619318502982,0
20.035645916507285,7.622381264956633,460.4625376232153,69.56184158043861,0
24.94497011784771,8.130728395869934,292.64000596895556,135.6032305118127,0
21.017566196335395,6.943050339551245,269.627639684601,113.1463927991582,0
20.696809887549353,7.413503696798443,135.15790367671457,53.40565403388426,0
15.737738947090655,8.464910693131415,184.85601103837288,175.7259972710316,0
27.191286679597937,7.377795591519641,447.77769848743145,159.48520432138562,0
25.05358046457723,7.073394795976325,333.56506071589104,131.6903669316851,0
16.029575024999787,7.4826373417509,393.9061263494141,170.11634581884837,0
20.57292928473223,8.484747757311656,227.71836611075992,173.45884019196046,0
33.165317719333075,7.005624142112618,315.4933625086228,141.67259534300695,0
19.79123781333945,6.521284779407232,124.94342076286055,167.4026656727344,0
17.897897441824462,8.136042060992342,353.0249543114596,139.49429233385672,0
24.78905520555126,8.477934638124246,214.3730655179653,136.02815435206008,0
34.71300908221201,6.3019124355706,221.83021189255805,123.72227564303687,0
19.84110543023001,6.719622338267834,325.01183996386396,150.54332791152825,0
28.442710948117572,6.425915969282982,468.2040301129944,31.72102105861474,0
30.23239230657435,7.0438242347465,32.93916695770184,176.17415183978568,1
19.752750879847994,7.351052936716238,412.5468754361568,174.3687055490464,0
29.56432697223719,8.246479010889919,146.89917209568438,5.849456606911829,0
22.355662654385064,7.953442754645023,222.51580779868254,165.16335011295254,0
27.64611661187159,7.862785702435294,11.93475105872947,25.773973494689038,1
27.670594215217896,7.057124839828964,151.2219928393222,67.02377085182837,0
25.71549368149517,8.52434265925428,251.8129900724351,148.70165125832156,0
16.805795401088165,7.413861502194494,29.03186259637207,32.15197920966164,1
31.70604991178476,8.937314814045465,246.0567689621994,163.59340482381245,0
21.415601299434716,7.902426414887211,463.6282038003552,166.42683559154838,0
18.730370207997083,6.378794224693508,53.591215835794806,101.49354675216725,0
15.815502831095278,8.028532686226303,382.4559233096767,1.277174343366716,0
26.817858863764837,6.975312046295097,205.42585563462032,57.407626634982556,0
28.55128723684565,8.058981590058291,327.9316835476447,123.38538367514845,0
15.331756578557123,6.208923444487217,130.85806239462946,196.2372356054847,0
25.24186116598562,6.5246443115278785,80.58663900813778,126.36270540333368,0
19.529915503958758,8.56721177671736,81.070844521342,51.96071621283196,0
27.903455808188998,6.681538671070545,36.17548087592918,126.80114061992226,1
18.487328580099827,8.51112337572882,93.63770574572027,107.9970759431711,0
28.81875476204932,6.837828265363231,332.44547310949514,155.96907903022873,0
22.734706926010748,7.9286457301761235,440.9636153099105,21.396127765391682,0
33.73459977473469,8.082451720529493,407.24871710998974,152.2055805004056,0
17.750418882919867,7.537964259435158,342.8820206273676,108.25331573522206,0
21.82132702100517,6.915932030090194,56.10549984214023,192.59840077179894,0
17.269470424811782,6.637933129113288,145.30453570167896,68.37443320773721,0
33.49387236557126,6.099568063687279,155.593630785912,126.52437862678963,0
32.54678706761962,6.911839203722171,125.72851625241299,186.4056211020035,0
20.15883255430311,7.959488371593849,257.98782419515186,20.50194559813585,0
28.19968092068358,8.814914455345448,268.2413536249566,187.44569744729023,0
31.344444004024318,8.613613446789156,179.086101610384,137.57714446016266,0
26.10401623198925,8.298194329605908,177.54079020948157,13.56741182103438,0
25.59301156712013,8.365342029759896,414.44924335513457,60.19271338936325,0
19.837045818009035,7.994954710427986,394.8571313115231,141.6344177290563,0
16.862055356117985,6.780860572698009,154.59012000869208,13.47012029375434,0
32.944315159066534,8.72158509211749,456.9804334927564,116.43409203525465,0
33.00836114326661,8.012196935717501,476.4546934842505,69.17661139059135,0
27.66202914546536,7.68132189294132,164.04452847299038,124.18310355349543,0
21.780595820974014,6.332968407640443,177.85804944773437,9.148406762502571,0
21.984191492253217,7.341166631419276,253.31144255755746,174.30736123047527,0
29.519113577404788,7.381074813605779,470.6192854543031,194.6977938354794,0
32.94220519905154,8.59369082856801,438.28339713801347,193.7755710571383,0
32.741728485302346,7.639944660563366,52.18141332921131,149.93036634858495,0
30.597510917152476,7.141201646911229,196.9726408924367,26.017248026126396,0
27.840632923085757,8.930400985531978,277.1322236851361,151.6526391858045,0
16.682799299900978,6.332161779978947,252.06310380321847,4.917383291760302,0
18.232574281892276,7.267645284935834,97.73767090050944,4.424710305799451,0
32.97108377054158,6.126074025514216,429.5495688129092,64.72204382990824,0
27.1285811931918,8.219712362300791,338.79345071542184,97.72863808093315,0
15.183941032332593,8.754229656597452,419.11627905105,154.08148356155863,0
17.02943085732064,6.8401119886514685,429.5233753953866,136.65907532130103,0
28.270035382161115,8.575025030397363,374.42957097920413,89.18054127534967,0
15.101231676924375,6.876654691385693,220.16609002360894,54.72533325633317,0
18.216161028349973,8.732310484931745,305.66283075269683,199.42490003154222,0
25.974675787331723,8.261885710790352,81.02233765375183,85.2362604471946,0
28.837903953853864,8.414720330524316,337.14906331997895,90.2774048659351,0
28.03922519005201,6.054019666801364,90.44737461390109,32.72476423833383,0
19.485386189211198,8.888431071222078,347.28084566456823,158.96190974998586,0
29.24358442695072,8.18001297621097,115.56948221623036,138.73644515629772,0
19.744981749936002,6.9142532861584,59.65809877495977,44.15392255775208,0
21.507993963185356,8.488183994576541,83.47696058133576,16.476209123168537,0
29.92982810236048,6.844563595244789,1.9940754743160638,136.0998604149426,1
27.992657980944294,8.618261518698384,359.6510693089116,130.90224285622705,0
31.98446820988356,6.337741171235811,366.46812348013117,54.65190539964186,0
28.15225784600687,8.111057932382387,257.95174160671644,190.17271245008206,0
26.36617206670943,7.622095429934731,81.52003772663646,30.21157835618005,0
16.87349535656185,6.289603410586323,42.69361441783418,86.46696020852038,0
22.35431606118867,6.725681484776517,10.545354252206218,188.72318403351977,1
20.30404735363451,6.037212108831945,83.70834030564514,83.94546338522446,0
19.87979286758167,7.406303896393517,445.53691195659025,127.70518953281712,0
34.46021109504891,6.903795782280001,121.52688400913921,79.51887959255886,0
22.861954493335208,7.795072452893276,177.78139228139062,54.84304046973401,0
32.84093110354227,6.891713423125852,53.56739675618526,196.79552959196565,0
27.622772519945258,6.899757334520954,111.95829106933697,81.8668012630086,0
30.896226070832967,8.22957959619481,260.0930608193224,178.8198407358269,0
25.052741862103844,6.144428507935061,304.26858886473065,45.990921178217235,0
26.53807769252718,8.708684985575962,123.43080476893932,42.62094080501666,0
24.850353876377277,8.556791623173545,29.808347453333486,6.226816576902272,0
18.90485975596089,8.00341404967922,196.12540169457193,130.333365075177,0
29.44904230523011,7.7796647103221535,117.86748209224073,73.70526874475223,0
20.615447248817116,8.676907494418957,110.55740769167117,172.8716499679274,0
15.486319328629076,6.555990538586143,479.97153855401416,94.64198133831144,0
27.909445918143355,6.236907486572486,308.5339424769363,193.63868558294433,0
18.542213588140978,6.718530509728614,278.88234314287587,37.10510314062423,0
33.80917168705828,8.38373483610057,208.47177665813763,173.72463359112217,0
34.07857154005175,6.10401080017945,215.04322238164198,155.31937055834834,0
33.29728780440897,7.748420505250468,270.9115969152023,154.1843689288104,0
22.403174005108887,8.98631254857393,348.5184737110175,168.95664562337754,0
15.309132330577349,8.567088281512618,351.3709019947329,152.20479818859977,0
33.566371251754504,7.564337067130769,86.67525994501933,125.24406432628308,0
23.563682966346285,6.1909227278599275,250.55626328623686,26.248975536477516,0
34.33309638087339,8.49412054315713,206.5670894220169,6.505235898250383,0
34.272399541785056,7.796935524531632,435.3929561684227,184.16956956313737,0
32.060189109347206,6.344798991178701,316.0780416879698,123.33006290414761,0
20.888977841391714,6.2815718544700685,266.7195291415749,159.30745819523526,0
22.701954572038506,8.728880458309778,58.58192644727977,96.30447030251001,0
32.02273343033714,8.007600788814235,303.21330677238234,23.461637792478896,0
21.338440103125553,8.487860397950266,59.484748934436475,25.037158440510087,0
18.38985493372185,8.636936700846801,169.2660812073103,137.11305744579428,0
26.136025249167005,7.715317056144967,72.2781404423516,86.06117897989253,0
33.723095483215616,7.552339055265124,346.3447498651601,40.104945340067346,0
28.92059593349946,7.29128223096297,103.91980480424014,98.31890934828738,0
26.4012234017873,6.950839763373358,196.53782722082497,12.841787415026818,0
16.943529875415372,7.3037878825761355,447.9417140317706,116.39428038287976,0
27.300144533983396,8.32163896719047,102.95387531608617,53.798680887019536,0
34.801077002085265,7.805770293045395,254.39472691543077,159.51182012743763,0
17.801680304730482,8.677569869864538,210.21655892184498,62.07239178471475,0
25.366593047274733,7.330140043137563,10.043896481819136,91.04402981636024,1
32.54746143855911,7.821268736156262,396.5862986728336,2.324107981620127,0
29.815372355084087,7.893922659275966,35.45390725098526,14.489377558911777,1
28.94031481990536,7.775091486918976,237.65325546749986,78.49871128133697,0
29.049681679742186,8.107901319256548,280.77846917453604,95.9877669434247,0
22.189823024395103,6.712300405124418,314.58480185067896,120.00410962386074,0
20.871836885289866,7.537091332637372,344.6271830246299,58.33251574186065,0
31.187223109570272,6.312674408425043,127.38291937783482,138.99637722530852,0
31.202267893583617,7.153533982934437,5.979409552566237,172.0244794378409,1
32.341446371602075,7.463001205863794,361.99838751510106,155.97019777866996,0
33.26481105112943,7.956672778636417,268.29264307444174,7.923765069671429,0
25.226847977218757,8.85159315775861,418.22273390041715,96.1013894515658,0
25.030325893743992,7.801953199645068,410.87279308744644,20.986035683634974,0
30.965903579335503,8.23078174852968,421.8197577261537,48.40900317250549,0
27.999278615555305,7.518798178485609,243.06223532979052,197.3325186534293,0
29.03933754515407,7.902312094128994,167.48056952259597,28.499108580302646,0
30.91585338872202,6.21279664840132,395.9875430930936,99.77763069027121,0
32.800106836351326,6.763174742525541,226.19576240159822,123.63114686362383,0
21.759903137030715,7.085559279615416,92.53765600531382,140.4929941088208,0
22.51165905279888,7.417480065019541,427.6320357611757,111.92973669738282,0
16.87963879681738,6.136946236507152,441.3973785094013,1.9541694838367318,0
26.56560281992348,6.420072292659953,233.6885683139449,65.29226164879837,0
15.718845475934842,6.8304429233739175,38.77416392758395,103.54232867694229,1
24.311960362649202,8.914598072703152,194.52521886854868,17.57329982896667,0
25.85289269415153,6.994041021309152,401.9652920718391,70.12538624183615,0
20.730825042565687,7.446123174336248,450.9852402445681,6.640621758273313,0
26.816665211380215,6.588293138215179,102.53289850630033,15.715699431004149,0
15.610004998780989,7.832340213227305,34.41983240061049,79.38465524031922,1
15.746963774984287,6.842049646547923,438.79787611328646,26.54315080861207,0
31.452011213193167,6.6209777353152806,195.31306455045876,113.50816965231164,0
22.20381282822526,7.549717885337937,271.3387211695141,137.89299382745315,0
17.541210253037697,6.0165173974812625,484.0648402133287,160.11733982181659,0
25.444865201096086,6.022992097947676,34.2157992291972,40.03004884896202,0
30.399871061972217,6.6572064273055735,324.5106857185957,33.49651645181395,0
19.316420549936865,6.110164087502463,37.97860586485867,20.91356806688005,0
27.457809516380003,6.324077262392074,188.3589953047837,127.28604990872734,0
16.70694929987536,7.016581948016254,402.1034580515299,141.29514529738023,0
16.033634423372153,8.407757038739438,217.30264414506158,6.3172289651284075,0
25.62709263136296,7.716145930107903,498.59399459757225,187.24244924873796,0
25.81270243220213,7.53800317786925,279.9705831883545,10.394256730294483,0
27.748598029964132,6.8804664696243645,161.2599141653408,108.25926706021409,0
29.52182667445323,8.795261158298448,110.83555162647181,141.8121038901833,0
34.517041589250695,7.191045123711575,175.90974660879473,174.19382474921713,0
25.326006966023904,6.261278300387314,186.89410360601585,142.81738642648557,0
21.45912945882492,7.851199548353404,35.28812518425653,160.34561661395836,1
30.90372389537407,6.341515180429804,185.41752551395982,67.89003850856122,0
20.416645025241486,7.035669428405076,232.65502134987324,162.96502274930245,0
23.779428414112722,7.522235816153427,361.64613836716353,16.02296927693503,0
16.56912762684532,8.622667574055527,328.70801287608236,178.96333121210552,0
15.50701486830915,7.480639741020356,354.67406195934797,109.51847523074724,0
34.2529682935585,8.106776298094992,5.173477256551692,163.45955399249874,1
31.719602410244118,8.97845051699721,109.6160323906875,90.46365690366002,0
28.91948412187396,6.3944673596939445,331.1804599115284,128.71553903930499,0
23.179058888285397,6.8241945765585585,242.51069472169382,105.28053218722265,0
18.465886401416917,7.183728226792939,3.6514243585046273,146.31790435106637,1
18.12874085342172,7.265484535616494,402.44282657347935,16.325996406117916,0
20.004857963291904,7.233063225796638,386.63197707187834,12.07041679811276,0
25.984533294122407,8.722833007669664,274.66116233378773,49.42064680202929,0
29.291918454001248,8.142097933400569,34.16519956235979,31.90893602263767,1
28.203947534354626,7.823715642272111,383.4910097167597,174.35671331844034,0
20.598677938918858,6.928118153588346,292.2730802779506,43.84279747160886,0
34.097305613263885,8.471371152663885,391.19802860182165,195.17305116382627,0
29.75793833391537,8.865181534454967,376.1217492055244,67.37915835422137,0
26.087081050228015,8.463594847650679,401.69803390696075,36.423583137739854,0
27.234414924687044,6.004695315574419,259.48602513590777,157.93970142849582,0
23.3920012485558,7.909204110550221,71.02193457856399,131.74155510017522,0
19.95461979002315,6.153406144326302,335.9075792164646,99.6391432906278,0
22.119453573025233,6.772821661001165,310.61641874093334,111.07271018752624,0
30.15692220928738,6.178574101043315,371.3843404123445,143.84035565445276,0
15.287869772595117,7.811386358848163,85.77062201931692,45.690948266259745,0
17.321452810138325,8.05976974047782,98.29262475024431,199.26678321134838,0
15.920052840435055,6.3434629141977155,445.3143490924449,194.9586324293566,0
15.814576046379402,7.151516649134939,375.2389214275833,130.06513726938738,0
32.10921168022014,7.368709526866626,454.20601586146114,39.908490185829024,0
29.073157187600472,7.107159065282749,379.5989452607964,136.04564848625827,0
24.483476581746505,6.363075001455579,298.98049768916064,14.439681795835169,0
16.95668321302003,7.256843370562426,327.412235776909,6.130500441161213,0
24.832317502336647,8.253534143425254,444.674834046065,51.53657770224274,0
24.469435415611315,6.2130229935997665,289.8245705014583,92.52459134786326,0
18.464037398200304,6.24054004224571,316.5632708398653,173.6545010816761,0
23.67703298475946,7.064313875507953,79.08188128579668,145.4338139532616,0
22.97009468794747,8.825177134856775,237.48668883793525,148.5413042399962,0
27.31700196104433,8.005717940168742,358.48215886709136,85.09866688961507,0
27.701873017352874,8.036009870017693,136.20040645986634,69.18699850939258,0
15.90608019544089,7.0857599725135945,101.92483608174292,74.20775259692054,0
22.492252292529425,7.780982373625616,157.59957730398335,197.52991274721157,0
27.517198314284727,6.03039355208323,121.50881336842389,8.021838282496496,0
25.062725171601755,7.908288139228627,108.24140588116153,173.40629922448971,0
32.12979682376644,8.73986084272871,213.00057059117538,115.73508171447868,0
28.173872632378902,7.8377204050344575,454.0114184278835,87.7230838379181,0
18.258688541628594,8.621095780399035,254.02276372262043,145.0515320830273,0
16.411374948008596,8.17191916639828,94.77227002684619,97.33378828494057,0
27.84838556412631,6.36167524921107,39.40886302105616,174.68464761633211,0
15.530226210832437,8.707359921857526,348.3819164238247,180.1403728022517,0
26.715511625469265,6.199331533067324,192.01658345375753,84.34418537469108,0
33.80460482849915,7.601902417643291,411.09364234609427,55.36555944701031,0
26.50948355751758,6.426411371380373,330.0958735517443,118.47006571867244,0
22.763398524130437,6.035119832192712,398.3244838201429,182.4726691233382,0
27.865764368847064,7.2661027803829175,136.70107366980594,42.132437801133314,0
24.165057809830333,6.885122122962469,346.487102308068,124.59331671269655,0
25.9123357863187,7.4580014813928095,132.76693036216568,126.31204401850411,0
33.8292961755305,7.731599660203653,469.5951712456955,146.6226044830562,0
22.722052756015486,6.131217216926842,318.5507664851538,26.31353702545196,0
34.22381127647829,6.369009885371237,162.9313882874957,143.16499293641772,0
33.107012839121275,7.675927189351276,135.48641928384404,181.8065041331282,0
18.915822695785927,7.0295020595179745,96.27236595075011,35.93662177404839,0
16.38722601750331,8.187520462648344,347.62583848797016,47.50866498477553,0
17.01556002754853,7.956874945775819,110.13909088596573,194.27901880832792,0
15.364436513030995,8.536813088969721,298.05632969781703,36.19539054189795,0
16.88885921511857,8.077478480007676,133.0528784357533,170.8770186739158,0
28.660135468327137,7.289793232170444,331.32250345214044,98.45557128960695,0
16.42377296920458,8.018899867183297,407.6549245417291,49.44621488063541,0
21.379512605875227,6.826143522766255,389.2345963291819,174.14998025450228,0
31.89750621938909,6.918940496334638,380.6648141344601,89.0610510005331,0
15.465438714716518,8.36695547976238,94.67348044043378,102.96347078593804,0
31.289369651778717,7.339258549204747,45.104088545274834,71.84667387995314,1
20.637095495468,8.395141021555057,349.7754654152054,118.59017028698548,0
17.363296552433127,8.467267121004834,184.8052596833813,32.70477451700455,0
28.934743307283014,8.572687012983852,216.7407669752703,78.21630733035214,0
27.578856935597678,8.749905707523622,16.54339730390214,193.8824644670575,0
32.549440270541055,7.292955661539889,130.52864818824955,51.626686540225506,0
29.701420876077716,6.956600454963416,17.80452553335755,131.34733290825844,1
31.06961860769697,7.746596239782342,439.71370052802257,65.03801284493898,0
20.64069145142613,7.113517270312883,122.45494492604671,154.69462513732012,0
18.548790875594456,7.8032225004006985,279.111247616931,26.174732143669964,0
30.012295032817168,8.116757587931474,20.450681009904077,193.96420901570895,1
31.13669478534528,8.065215055476411,333.7568482615234,90.75790827672785,0
34.81010284001347,7.1236586610603645,162.19064553129283,47.21009266929279,0
23.25235353822853,6.500580605096259,449.06167429187525,14.69934946600253,0
22.440361715855666,7.291588015386623,444.17097627808386,33.95158101750815,0
30.528259214839935,6.427782432245726,163.32001856251213,103.95478971120353,0
21.816070805060356,8.670291105551424,450.5794869495435,67.40063528625726,0
33.61514651207129,7.037632382213572,498.0826790758906,165.77667317652188,0
32.16825503686024,6.463379241669971,412.8824163978501,86.17750473236119,0
23.579880547500366,6.0763432797172525,422.5908025298593,49.742854517525984,0
30.017421355829946,7.9374671588594525,125.25535931843586,123.428997320806,0
30.090857481693646,7.9107069523642295,288.7744970300204,141.35544337708916,0
17.062477376718654,7.021812499743875,34.56070106971656,33.408381580189975,1
33.05105813359133,6.215135666542953,48.36405047401318,33.52384325766353,0
25.105047448957144,7.228886684685696,499.447413404612,7.334285386708594,0
31.529149322154833,6.933652485190181,163.99298546352955,147.2804030131281,0
21.400992020612236,8.031361919205029,374.3437721123743,132.76090552436102,0
32.91046456992401,7.817337748358071,403.5258614603814,94.92617514996277,0
22.784033574683264,7.09378118459262,429.1536122326074,168.83408979383944,0
15.216753029605968,6.65367766276497,498.8165204036761,161.13403059001064,0
33.10763952838528,8.964107898466775,121.50674614317705,117.07087287935043,0
